contigName	contigLen	totalAvgDepth	ERR13958310.sorted.bam	ERR13958310.sorted.bam-var
k141_15085	3651	10.096	10.096	13.2793
k141_22686	6258	8.9684	8.9684	22.3681
k141_107356	2142	8.46285	8.46285	18.7884
k141_41636	2354	6.99138	6.99138	13.4229
k141_70202	2997	4.95504	4.95504	6.4744
k141_52226	5063	7.86057	7.86057	20.091
k141_59896	4211	8.03127	8.03152	12.5754
k141_79178	1531	4.51774	4.51774	2.50349
k141_4864	5171	9.53655	9.53655	15.9303
k141_107365	1507	6.12675	6.12675	8.71845
k141_52232	2859	9.55186	9.55186	20.9416
k141_99047	25175	17.7395	17.7395	48.0406
k141_79180	3505	8.8617	8.8617	12.4741
k141_22699	2746	6.49499	6.49499	10.6108
k141_4870	1964	7.7387	7.7387	18.3883
k141_15100	3352	6.96471	6.96471	14.349
k141_99048	2694	7.16156	7.16156	14.5444
k141_52237	1582	5.77374	5.77374	6.63221
k141_4871	2062	8.04707	8.04707	12.4761
k141_70205	9534	16.2463	16.2463	31.1753
k141_107366	5135	10.1442	10.1442	19.2285
k141_99050	1516	8.39824	8.39824	8.50065
k141_59904	5616	8.85712	8.85712	12.6727
k141_41655	1961	7.50083	7.50083	6.50649
k141_70206	1576	7.49509	7.49509	13.3812
k141_4877	1919	7.74053	7.74053	9.93213
k141_89026	11706	13.3804	13.3804	88.1961
k141_79189	2028	24.5298	24.5298	3146.18
k141_4878	2037	5.24218	5.24218	4.01391
k141_99057	2383	7.70712	7.70712	12.5467
k141_52244	3597	9.66957	9.66957	16.9746
k141_41661	1791	7.50457	7.50457	5.60742
k141_15113	2209	5.00437	5.00437	4.88481
k141_59915	2078	5.0944	5.0944	4.41454
k141_89031	3085	13.4177	13.4177	30.4506
k141_15116	1965	5.42975	5.42975	9.66856
k141_41665	1630	7.48108	7.48108	19.8468
k141_52246	4896	8.50358	8.50358	10.914
k141_70215	5237	7.62591	7.62591	14.5149
k141_89033	2743	7.97686	7.97686	11.4702
k141_31856	61014	20.611	20.611	52.3919
k141_99059	7305	9.18323	9.18323	16.7413
k141_52250	2787	6.92188	6.92188	10.7183
k141_41666	4558	8.473	8.473	9.60677
k141_15124	2500	6.90723	6.90723	13.1312
k141_70222	1738	5.23489	5.23489	4.99647
k141_107369	16051	11.2641	11.2641	27.185
k141_15125	1533	6.05568	6.05568	11.4577
k141_22723	4448	6.7108	6.7108	7.99807
k141_4880	13552	13.8047	13.8047	27.1338
k141_89037	3748	9.995	9.995	13.1415
k141_99062	3702	25.1267	25.1267	72.0646
k141_70227	1794	6.49878	6.49878	10.3427
k141_59930	3022	5.66783	5.66783	7.22418
k141_15130	2197	18.6077	18.6077	162.852
k141_52259	1744	5.05395	5.05395	4.66503
k141_4887	2036	7.18982	7.18982	32.7258
k141_15132	1541	5.73616	5.73616	6.94119
k141_70230	1538	8.10591	8.10591	7.53817
k141_59939	1566	7.1702	7.1702	11.9307
k141_79222	1800	4.81394	4.81394	10.9035
k141_70235	2272	9.14703	9.14703	13.5654
k141_52267	2618	5.73865	5.73865	6.48329
k141_15138	3413	9.95495	9.95526	18.4108
k141_79224	2132	5.88698	5.88698	7.58138
k141_99071	5170	62.3394	62.3394	175.383
k141_31876	1970	3.46264	3.46264	4.03093
k141_52272	2486	5.23459	5.23459	4.53593
k141_4901	2525	9.75495	9.75495	26.1783
k141_99076	1536	7.52525	7.52525	9.97516
k141_59942	8461	12.8289	12.8289	24.7648
k141_4908	2083	8.54837	8.54837	10.399
k141_79237	1920	6.42881	6.42881	15.2716
k141_31883	3351	7.2318	7.2318	10.1626
k141_15156	2104	7.42733	7.42733	8.31037
k141_4909	2158	5.94821	5.94821	5.58478
k141_41701	5684	9.77701	9.77701	17.2361
k141_59947	3816	9.00682	9.00682	11.2746
k141_99086	2335	6.92311	6.92311	10.7697
k141_15158	2445	8.22353	8.22396	16.1931
k141_89054	11494	11.6045	11.6045	21.6789
k141_31887	2860	7.53137	7.53137	15.2648
k141_41703	1852	11.238	11.238	18.6306
k141_4914	1857	8.89865	8.89865	28.3479
k141_99091	1899	9.09606	9.09663	11.6377
k141_31891	1604	5.00825	5.00825	5.15752
k141_31893	2117	9.62989	9.62989	9.48128
k141_41707	2674	7.14422	7.14422	13.2301
k141_59949	6944	7.66235	7.66235	15.5172
k141_41708	1569	5.23397	5.23397	5.3909
k141_89066	1681	8.02743	8.02743	16.8881
k141_79239	11641	16.1643	16.1643	40.685
k141_52286	8928	10.6544	10.6544	17.2429
k141_4917	4809	7.39579	7.39579	10.1442
k141_31906	1591	6.64469	6.64469	16.5458
k141_59952	3817	20.5372	20.5372	37.7123
k141_52289	2003	7.44037	7.44037	7.28005
k141_70252	18017	14.3867	14.3867	38.9688
k141_4919	3457	9.3541	9.3541	17.503
k141_15183	1558	8.32884	8.32955	15.5175
k141_70254	2099	5.09543	5.09543	4.56071
k141_59955	1950	9.74611	9.74611	26.9582
k141_79240	7251	9.26334	9.26334	20.088
k141_99099	7443	9.67887	9.67887	15.2508
k141_52294	2197	5.90669	5.90669	7.57053
k141_31909	2795	5.46994	5.46994	10.2825
k141_89079	1828	8.72288	8.72288	13.7306
k141_22728	39656	18.132	18.132	49.0622
k141_59963	1854	5.14202	5.14202	7.19534
k141_89080	2166	8	8	23.2476
k141_4927	2397	7.86382	7.86382	15.2699
k141_99106	2198	9.00195	9.00195	26.2472
k141_52298	3777	9.70527	9.70527	20.9409
k141_22731	1513	8.18342	8.18342	5.91349
k141_99110	1515	5.06447	5.0652	5.81616
k141_31913	6100	14.8304	14.8304	29.4139
k141_4931	3096	27.1399	27.1399	328.505
k141_22735	2046	6.75264	6.75264	7.12456
k141_70268	2242	5.41969	5.41969	6.2484
k141_59967	4198	26.3444	26.3444	96.3773
k141_107381	46602	27.4242	27.4242	57.671
k141_52299	4132	7.12657	7.12657	13.8504
k141_15193	7005	10.1231	10.1231	21.4915
k141_22736	2733	8.67983	8.67983	16.2479
k141_79261	2548	9.08507	9.08507	28.7069
k141_31916	2321	8.14049	8.14049	12.5347
k141_99112	2980	10.6996	10.6996	19.5782
k141_4935	2932	13.8375	13.8375	36.4785
k141_99113	1533	11.1678	11.1678	14.9226
k141_70274	1979	7.30563	7.30563	9.0352
k141_59974	1769	8.40334	8.40334	20.4543
k141_22741	2394	8.73396	8.73396	22.1337
k141_70276	1509	4.86829	4.86829	2.18955
k141_59975	2418	8.25705	8.25705	11.533
k141_79268	3104	9.12492	9.12492	23.9123
k141_15195	7289	8.87953	8.87953	15.1193
k141_31922	2410	5.47389	5.47389	9.83071
k141_22742	2898	5.52001	5.52001	10.5562
k141_99119	2433	7.29961	7.29961	11.5702
k141_99120	1662	5.71296	5.71296	7.62635
k141_79272	1907	4.15595	4.15652	2.70382
k141_31924	2445	10.2588	10.2588	26.0831
k141_107382	11989	13.5603	13.5603	28.7534
k141_15200	2814	9.94632	9.9467	14.9164
k141_22746	1918	5.57749	5.57749	4.86097
k141_79274	2486	9.63998	9.63998	25.489
k141_99124	1592	8.00763	8.00763	15.5204
k141_59984	1978	6.75492	6.75492	7.56222
k141_70281	2060	5.48063	5.48063	8.94964
k141_107383	2808	7.89691	7.89691	9.86821
k141_59986	1754	10.1079	10.1079	13.6883
k141_15201	3884	12.0953	12.0953	26.4544
k141_89082	21019	48.4114	48.4114	197.614
k141_15203	1636	9.61171	9.61171	20.3009
k141_79275	5577	11.0826	11.0826	39.3897
k141_22752	2514	7.17259	7.17259	8.47803
k141_15204	1652	6.7004	6.7004	11.0747
k141_79278	1627	7.96682	7.96682	13.3221
k141_15205	2295	7.94545	7.94545	22.5823
k141_22757	1638	6.34207	6.34207	14.9959
k141_79279	2310	8.45463	8.45463	10.7102
k141_15206	4143	7.08941	7.08941	7.57348
k141_22759	1778	7.44902	7.44902	10.6753
k141_41721	36639	12.1529	12.1529	24.2731
k141_70300	1777	10.8795	10.8795	25.3101
k141_99141	6012	8.03617	8.03617	13.9511
k141_60003	2012	5.54243	5.54243	5.08984
k141_70301	2676	4.27553	4.27553	6.52916
k141_15215	1526	8.12064	8.12064	9.62474
k141_41729	3586	9.22701	9.22701	19.1152
k141_79291	2428	6.97015	6.97015	11.9517
k141_22771	1585	7.58467	7.58467	3.14817
k141_99150	2453	5.22492	5.22492	5.94938
k141_31940	14474	10.7537	10.7537	20.9519
k141_99151	1698	7.24483	7.24483	11.0098
k141_15222	3147	6.995	6.995	16.5652
k141_22775	1620	6.07891	6.07891	8.19666
k141_107396	17246	13.3263	13.3263	29.3277
k141_60014	2360	4.98869	4.98869	4.04017
k141_31942	1699	7.62105	7.62105	10.2807
k141_89087	18720	18.3642	18.3642	44.1145
k141_60015	1803	5.01149	5.01149	2.21234
k141_22776	3143	6.54527	6.54527	13.9686
k141_31943	3017	10.9571	10.9571	29.0712
k141_41735	5472	9.21233	9.21233	13.2185
k141_79294	7378	15.8009	15.8009	50.3486
k141_15227	2487	6.38169	6.38169	7.72758
k141_41739	2633	8.42771	8.42771	15.7295
k141_70314	4631	7.56327	7.56327	13.509
k141_79298	1936	5.82699	5.82699	6.70569
k141_79300	1617	7.91411	7.91411	10.9627
k141_15229	3183	8.81042	8.81075	21.0591
k141_31949	2127	7.41174	7.41174	15.4347
k141_22785	1521	4.5609	4.5609	4.16912
k141_89097	1990	4.06902	4.06902	3.28995
k141_15233	2174	16.2268	16.2268	40.9437
k141_41745	3109	8.47144	8.47144	13.6421
k141_31951	4607	7.38524	7.38524	16.1507
k141_70319	4088	5.83672	5.83672	7.01294
k141_60020	9231	13.1869	13.1869	19.6291
k141_89102	2487	5.09585	5.09585	5.74338
k141_99155	15688	11.3275	11.3275	24.2273
k141_41746	3444	11.8588	11.8588	16.8846
k141_99156	2617	7.60276	7.60276	20.6614
k141_70320	4634	8.92239	8.92239	14.1449
k141_31954	4366	7.89421	7.89421	12.2104
k141_99157	1922	5.47799	5.47799	6.24404
k141_41752	1833	6.83244	6.83244	16.6936
k141_79309	7733	9.03772	9.03772	12.2457
k141_15246	1941	4.3847	4.3847	5.0793
k141_22803	2965	9.28561	9.28561	14.5787
k141_60025	1907	12.6471	12.6471	32.8833
k141_41753	2334	11.1415	11.1415	16.1957
k141_15248	2917	7.92121	7.92121	15.8811
k141_89112	3531	9.22124	9.22124	20.247
k141_79314	2444	7.15867	7.15867	12.8234
k141_31960	2028	8.25186	8.25186	19.7026
k141_41756	1552	6.33524	6.33524	14.4472
k141_89115	1551	5.2227	5.2227	5.83036
k141_41757	1651	8.7062	8.7062	14.5955
k141_15249	3155	9.5604	9.5604	14.3788
k141_60030	2408	6.94464	6.94464	13.2852
k141_31963	2845	11.7013	11.7013	14.1287
k141_79317	2683	5.65772	5.65772	6.37374
k141_22815	2745	12.9272	12.9272	16.1663
k141_15250	1918	6.55826	6.55826	7.84947
k141_31964	2553	9.31003	9.31044	21.3108
k141_70332	4971	8.55798	8.55798	19.1857
k141_79320	1983	5.06547	5.06547	7.69111
k141_41765	1569	6.64764	6.64764	7.35389
k141_89119	6400	10.4805	10.4805	25.5712
k141_41768	2539	7.38133	7.38133	11.4479
k141_15252	6318	10.857	10.857	21.7612
k141_79321	6285	10.541	10.541	14.1579
k141_4938	75535	23.3957	23.3957	53.1705
k141_70343	4226	10.6023	10.6023	10.5988
k141_41782	2476	15.1281	15.1281	17.6223
k141_70348	2214	21.2922	21.2922	69.0552
k141_60031	18177	16.831	16.831	32.8035
k141_15256	6145	8.72477	8.72477	17.5469
k141_41783	2750	8.07769	8.07769	22.2757
k141_79327	6046	8.09142	8.09142	14.3341
k141_31965	19156	13.3005	13.3005	29.8437
k141_4947	2778	6.91058	6.91058	9.28823
k141_70351	1896	8.67068	8.67068	18.2256
k141_15258	2165	7.03275	7.03275	5.72979
k141_60034	2389	5.43189	5.43189	4.26869
k141_107400	49609	14.9553	14.9553	31.9347
k141_31967	1984	8.40513	8.40513	13.15
k141_79330	2618	11.5583	11.5583	31.5155
k141_41784	4774	22.1551	22.1551	47.132
k141_70354	2517	5.67723	5.67723	7.15213
k141_89120	17841	45.8616	45.8616	177.88
k141_31968	1798	8.821	8.821	21.1234
k141_4955	2774	8.74695	8.74695	26.6512
k141_107403	2876	27.5143	27.5143	47.8312
k141_70357	3820	9.40872	9.40872	20.4038
k141_60045	3938	11.3337	11.3337	26.823
k141_15271	2232	8.99856	8.99856	7.6401
k141_31978	1591	9.39001	9.39001	34.5741
k141_107410	1956	6.40476	6.40476	6.60458
k141_79334	6520	16.3582	16.3582	35.8729
k141_41798	2449	8.15137	8.15137	11.4812
k141_79335	1726	6.54251	6.54251	8.51751
k141_15275	1888	8.40046	8.40046	14.2367
k141_107414	2692	16.5098	16.5098	26.9362
k141_15277	1524	5.11645	5.11645	9.88884
k141_70358	7831	16.3716	16.3716	40.3316
k141_41802	3984	9.44549	9.44549	18.3119
k141_79337	3727	9.86441	9.86441	13.6458
k141_4966	4936	8.81676	8.81676	12.5217
k141_60046	9471	10.0268	10.0268	14.2938
k141_15280	2730	7.71163	7.71163	12.9163
k141_79341	1924	4.33878	4.33935	4.8087
k141_107421	2679	12.3401	12.3401	61.7482
k141_4970	2179	8.11582	8.11582	21.0975
k141_41805	4051	8.31402	8.31402	18.043
k141_4971	1660	6.16821	6.16821	4.98032
k141_70367	1598	4.0297	4.0297	7.31297
k141_52305	110743	15.5908	15.5908	33.317
k141_31992	6325	9.91773	9.91789	18.3811
k141_41809	2446	11.4839	11.4839	36.9784
k141_31993	2091	8.01185	8.01185	16.1304
k141_4972	4483	8.72744	8.72744	14.4281
k141_22816	47995	19.3619	19.3619	47.1889
k141_41813	2089	11.7751	11.7751	40.7907
k141_52308	4112	11.0757	11.0757	26.2918
k141_70373	1777	5.19115	5.19115	6.82138
k141_60047	11866	14.3264	14.3264	29.122
k141_52311	2020	19.9059	19.9059	142.684
k141_89138	20501	12.6601	12.6601	26.4409
k141_22818	4294	5.92833	5.92833	7.24336
k141_79357	2444	10.0161	10.0161	31.3338
k141_60053	1514	11.8922	11.8922	22.7111
k141_52315	2563	6.31372	6.31372	7.05861
k141_4980	5757	12.4856	12.4856	21.0908
k141_41819	7031	9.65543	9.65543	19.2398
k141_4983	1783	3.73546	3.73546	3.04272
k141_41823	3291	10.6772	10.6772	16.8518
k141_22834	1868	9.2369	9.2369	23.4495
k141_79359	9465	12.4853	12.4853	31.0394
k141_41826	4347	16.6288	16.6288	105.801
k141_22838	2350	6.58136	6.58136	15.153
k141_70375	18128	10.8574	10.8574	19.9607
k141_89153	9557	17.286	17.286	38.3087
k141_41828	3766	6.0896	6.0896	6.48325
k141_79363	2497	15.3626	15.3626	50.4903
k141_52326	11744	9.31784	9.31792	17.8895
k141_31996	21191	16.5187	16.5187	45.0341
k141_89158	1826	13.534	13.534	27.5577
k141_22844	3685	24.9799	24.9799	73.5455
k141_41832	1898	10.5801	10.5801	11.266
k141_99161	86571	17.986	17.986	38.6536
k141_70378	5248	11.1385	11.1385	32.5666
k141_31999	1871	9.33643	9.33643	27.8779
k141_79370	1919	5.00283	5.00283	8.1329
k141_70382	2139	6.43288	6.43288	4.01025
k141_60065	15841	13.7577	13.7577	32.7773
k141_52331	5677	9.1556	9.1556	14.8182
k141_70383	2408	103.599	103.599	355.191
k141_32005	2875	8.52257	8.52257	12.4676
k141_22856	2661	6.33771	6.33771	8.30499
k141_79374	2786	5.17413	5.17413	5.11767
k141_60069	2650	8.4184	8.4184	14.8238
k141_5002	13104	17.3144	17.3144	38.7401
k141_22858	2421	10.2475	10.2475	18.485
k141_32008	1678	5.125	5.125	4.29281
k141_99173	5120	8.34286	8.34286	14.9019
k141_79379	1744	6.31117	6.31117	11.4812
k141_89166	7344	11.3414	11.3414	21.5061
k141_70387	3691	9.93844	9.93844	17.8955
k141_52337	1700	5.54516	5.54516	9.4308
k141_41846	2899	6.2128	6.2128	6.3219
k141_99174	1832	4.82283	4.82283	4.60991
k141_22859	3123	11.3835	11.3835	26.0581
k141_52338	1508	5.38733	5.38733	8.35244
k141_89167	2608	7.60903	7.60903	11.6774
k141_41849	1628	6.83491	6.83491	11.0493
k141_79384	3369	8.12084	8.12084	18.1522
k141_99179	1777	4.39766	4.39766	4.00842
k141_32016	2432	7.04119	7.04119	10.3561
k141_70395	2149	6.72536	6.72536	8.89192
k141_32017	1770	8.15617	8.15679	7.08721
k141_41852	1821	25.7582	25.7582	88.6348
k141_22866	2333	8.33303	8.33303	14.2096
k141_60081	2827	8.92977	8.92977	12.8022
k141_99182	1978	6.04869	6.04869	8.24557
k141_15289	48090	20.4148	20.4148	42.538
k141_22868	2024	9.06777	9.06777	29.9061
k141_15291	1625	5.33288	5.33288	6.18282
k141_32022	2120	6.81574	6.81574	15.2809
k141_41856	2609	8.11143	8.11143	12.2129
k141_79396	1719	9.53346	9.53346	11.814
k141_60088	2080	26.6047	26.6047	82.6395
k141_70399	6897	8.67378	8.67378	14.7967
k141_41858	2735	99.4023	99.4023	5602.63
k141_52347	9805	15.5352	15.5352	43.3003
k141_22873	3209	5.729	5.729	7.67904
k141_89187	1630	5.6777	5.6777	7.83991
k141_32029	2570	7.38388	7.38388	8.65336
k141_22877	1663	7.21679	7.21679	11.15
k141_70403	3506	10.0772	10.0772	13.8978
k141_99193	6544	10.1017	10.1017	15.793
k141_52356	1681	8.8452	8.8452	13.4159
k141_89190	2468	7.64193	7.64193	7.20535
k141_60097	1958	6.55973	6.55973	7.51271
k141_41863	3417	6.22192	6.22192	8.67286
k141_15307	2858	7.25812	7.25812	8.90152
k141_52357	2233	7.83965	7.83965	10.2356
k141_22879	3952	10.0689	10.0689	13.7025
k141_60099	1865	6.34286	6.34286	10.8299
k141_70408	3538	6.88548	6.88548	6.60217
k141_89196	1882	7.37125	7.37125	12.7905
k141_52361	2406	8.97695	8.97739	20.5019
k141_41870	1609	6.32008	6.32008	9.10662
k141_22886	1598	6.29765	6.29765	11.0675
k141_79420	1614	7.5444	7.5444	6.05682
k141_89200	2691	6.42149	6.42149	4.80066
k141_22887	1651	7.93338	7.93338	12.0742
k141_99206	2214	18.7364	18.7364	34.145
k141_32049	4241	8.68834	8.68834	13.3872
k141_22891	3375	6.89178	6.89178	12.9198
k141_79427	4455	10.354	10.354	26.912
k141_15327	2922	8.35029	8.35065	15.1287
k141_70427	2671	7.42364	7.42364	12.6586
k141_99211	1562	6.54745	6.54745	4.32163
k141_89212	2817	8.4162	8.4162	11.6677
k141_32051	2642	7.82705	7.82705	37.6885
k141_32052	1529	4.98042	4.98042	4.12082
k141_60109	8763	43.1631	43.1631	99.3304
k141_70430	1794	7.02494	7.02494	8.92028
k141_60110	2068	28.0511	28.0511	73.3564
k141_99218	2120	7.4868	7.4868	14.1127
k141_32057	3136	21.8141	21.8141	97.0292
k141_70432	2015	6.62842	6.62842	10.0963
k141_22901	5191	8.42253	8.42253	14.7473
k141_15338	1685	39.0482	39.0489	137.007
k141_70434	1586	4.17409	4.17409	3.86094
k141_89225	1931	6.61819	6.61819	10.3722
k141_41871	17372	9.74231	9.74231	18.7839
k141_60113	3128	7.9268	7.9268	14.0577
k141_99219	4090	7.75381	7.75381	11.0808
k141_32058	4953	31.9432	31.9432	212.043
k141_99220	2100	9.96974	9.96974	24.5114
k141_52373	16554	15.6462	15.6462	36.963
k141_89230	1830	6.05417	6.05417	7.86538
k141_79447	2344	8.60757	8.60757	13.2516
k141_41872	5391	7.21255	7.21255	9.91397
k141_15350	1762	5.44107	5.44107	6.43418
k141_22909	3534	7.0724	7.0724	14.3061
k141_52378	1632	9.9386	9.9386	26.3671
k141_32061	4499	9.55116	9.55116	17.4438
k141_60121	3477	7.29035	7.29035	11.5886
k141_22911	1780	7.89141	7.89141	7.91514
k141_79450	2438	8.81556	8.81556	12.2589
k141_15354	1732	5.05183	5.05183	7.09914
k141_32062	1750	7.50437	7.50437	13.8486
k141_41873	5321	6.26088	6.26088	7.16961
k141_89237	2175	6.99802	6.99802	5.76283
k141_60123	3384	9.71459	9.71459	17.2679
k141_52384	1726	5.21764	5.21764	6.9032
k141_32063	3419	6.3576	6.3576	9.4079
k141_41875	1986	30.6743	30.6743	47.5886
k141_89239	3058	11.7012	11.7012	28.4475
k141_79460	1735	11.3565	11.3565	16.1336
k141_22916	6246	8.35056	8.35072	14.3833
k141_99238	5444	7.89479	7.89479	15.7147
k141_89244	1762	6.40881	6.40881	8.58698
k141_52389	4846	6.36691	6.36712	10.1168
k141_41879	3254	5.93718	5.93718	9.80299
k141_32070	2528	16.2771	16.2771	49.6655
k141_22917	1941	5.81965	5.81965	7.44062
k141_79463	2253	11.4365	11.4365	15.0623
k141_32072	1995	5.44661	5.44661	8.87958
k141_60129	5162	9.96329	9.96329	22.3659
k141_15362	8858	11.0435	11.0435	20.1808
k141_5003	65281	17.2514	17.2514	38.2678
k141_41885	2872	15.1084	15.1084	42.6085
k141_52394	2703	9.55582	9.55582	14.9076
k141_99246	1804	6.9994	6.9994	14.4689
k141_60130	3231	6.37553	6.37553	8.92938
k141_5005	2224	5.77724	5.77724	11.4969
k141_22918	5737	8.16145	8.16145	11.3584
k141_89256	1810	6.0747	6.0747	7.26996
k141_32073	4068	9.47295	9.47295	18.7309
k141_15366	1570	6.8169	6.8169	8.7684
k141_60132	2034	8.70595	8.70595	20.4594
k141_41888	1867	8.97321	8.97379	8.94511
k141_5006	2079	5.90254	5.90254	10.0984
k141_41889	1796	6.86574	6.86574	5.05614
k141_22922	1802	5.08111	5.08111	5.95589
k141_52397	3920	8.86074	8.86074	13.1833
k141_70475	3153	12.1808	12.1808	21.1302
k141_89257	4385	8.41865	8.41865	14.1329
k141_15370	1569	8.09937	8.10007	6.67967
k141_15373	1826	8.58831	8.58831	9.85428
k141_5017	2471	6.29384	6.29384	6.76967
k141_22932	1669	4.41738	4.41738	3.96798
k141_99256	6981	10.5198	10.5198	19.9787
k141_79477	7109	9.5564	9.5564	16.8296
k141_60134	11054	9.34886	9.34886	13.8669
k141_32095	1525	5.38545	5.38545	4.57477
k141_99258	4645	6.19933	6.19933	6.77645
k141_60136	1550	8.57429	8.57429	13.3984
k141_89258	9965	8.97555	8.97555	12.199
k141_22939	2210	6.7233	6.7233	11.9905
k141_60138	1750	7.50688	7.50688	8.12749
k141_32098	2413	6.41538	6.41538	7.20491
k141_5027	4077	13.8034	13.8034	23.7649
k141_99259	3202	9.06225	9.06225	15.9823
k141_70497	3341	19.5738	19.5741	88.5784
k141_15376	7661	11.1542	11.1542	23.4623
k141_79482	6492	16.4756	16.4756	40.3204
k141_99264	2247	6.53839	6.53839	8.65413
k141_70498	4075	13.8377	13.8377	27.9375
k141_15379	3815	7.9105	7.9105	10.8653
k141_79485	2241	6.93639	6.93639	7.62514
k141_15380	1609	7.75668	7.75668	9.75764
k141_22945	6305	22.9279	22.9279	134.584
k141_89269	2721	8.48425	8.48425	13.9542
k141_32114	1806	8.94867	8.94867	17.3394
k141_15381	1934	9.05493	9.05493	8.98299
k141_99267	2866	9.35862	9.35862	13.1936
k141_79493	1629	5.20487	5.20487	5.74896
k141_15382	2364	8.25655	8.25655	16.2966
k141_22949	1920	12.252	12.252	16.5087
k141_70510	1707	5.08092	5.08092	11.1901
k141_99274	2172	9.83333	9.83333	12.2014
k141_15386	2795	8.56144	8.56181	16.1888
k141_22954	2690	7.78937	7.78937	9.63467
k141_60164	1599	7.16701	7.16701	13.8973
k141_32126	2233	5.3879	5.3879	4.92251
k141_89271	11138	10.3908	10.3908	20.6145
k141_32131	1832	8.54935	8.54994	25.2124
k141_70521	1835	5.49496	5.49496	10.0661
k141_52402	30831	20.3229	20.3229	46.4422
k141_60173	2196	6.96579	6.96579	6.78702
k141_22963	2775	12.7116	12.7116	28.7388
k141_15395	1603	7.28837	7.28837	18.2798
k141_22965	1707	4.91908	4.91908	5.85462
k141_15397	1590	15.9146	15.9146	121.974
k141_99288	3476	8.48767	8.48797	11.2646
k141_60177	2199	11.776	11.776	18.8556
k141_22967	2079	7.4676	7.4676	13.333
k141_52408	1601	7.29773	7.29773	15.212
k141_22968	1516	6.85286	6.85286	8.74832
k141_99292	1804	10.7068	10.7068	11.3689
k141_52409	1714	7.51726	7.51726	11.532
k141_60181	2425	6.90198	6.90198	9.23709
k141_15410	2265	8.95414	8.95414	26.2869
k141_60183	2155	6.17107	6.17107	7.69978
k141_89292	1945	6.6273	6.6273	9.82928
k141_32138	9627	14.6811	14.6811	72.374
k141_52410	3646	21.6527	21.6527	92.7297
k141_22973	4789	8.67127	8.67127	13.1167
k141_60185	2030	8.82447	8.82447	17.0294
k141_32140	2187	5.95091	5.95091	9.3483
k141_22975	1654	7.86503	7.86503	16.2273
k141_99294	8305	9.68902	9.68902	17.138
k141_60186	1528	13.9688	13.9688	33.9006
k141_15418	2491	7.70525	7.70525	14.5319
k141_99295	1935	5.57983	5.57983	3.45795
k141_52416	1742	5.38819	5.38819	5.10887
k141_60188	2720	5.38521	5.38521	4.66122
k141_60189	1734	5.63699	5.63699	4.97427
k141_32146	3049	6.7237	6.7237	12.8178
k141_52421	1805	8.16677	8.16677	10.8283
k141_99304	2389	7.11523	7.11523	13.4222
k141_15422	5713	12.3804	12.3804	23.0379
k141_52425	1844	8.17887	8.17887	11.0435
k141_89297	13737	9.73291	9.73291	22.1045
k141_99307	2665	10.5145	10.5145	20.4853
k141_15430	1630	6.20878	6.20878	10.6562
k141_99308	3041	9.24836	9.24836	20.5562
k141_32154	4467	9.13366	9.13366	21.705
k141_32155	2086	9.86674	9.86674	23.8054
k141_99311	1565	5.22686	5.22686	8.24627
k141_70525	33646	19.3269	19.3269	49.4579
k141_15435	2117	10.3391	10.3391	12.7237
k141_52435	5722	28.4124	28.4124	71.6999
k141_60210	2030	6.62181	6.62181	11.1122
k141_99314	1902	7.36301	7.36301	49.1258
k141_15437	1719	4.69089	4.69089	3.80937
k141_60213	1590	5.03125	5.03125	7.61056
k141_32163	2004	8.67152	8.67206	13.0678
k141_52436	3303	5.27624	5.27624	9.30797
k141_15439	2287	6.12822	6.12822	7.20546
k141_70535	2410	4.95133	4.95133	6.91124
